Fall,College,Major Name,Total
2000,ACES,Statistics,12
2000,Engineering,Electrical Engineering,12
2000,ACES,Agr & Environmental Cmc & Educ,13
2000,LAS,Biology,13
2000,ACES,Crop Sciences,13
2000,Fine and Applied Arts,Dance,14
2000,Business,Technical Systems Management,15
2000,Business,Theatre,15
2000,Education,Elementary Education,15
2000,Business,Accountancy,16
2000,ACES,Animal Sciences,16
2000,Engineering,Computer Engineering,16
2000,Engineering,ENGR MECH,16
2000,Business,Finance,16
2000,ACES,Animal Sciences,17
2000,Applied Life Sciences,Community Health,17
2000,VetMed,VMS - Veterinary Biosciences,18
2000,Business,Teaching of Spanish,19
2000,Social Work,Social Work,19
2000,Engineering,Industrial Engineering,20
2000,LAS,Geology,21
2000,Applied Health Sciences,Kinesiology,21
2000,ACES,NRES-SOC SCI,21
2000,LAS,Astronomy,22
2000,LAS,Biology,22
2000,ACES,Crop Sciences,22
2000,Fine and Applied Arts,Regional Planning,22
2000,ACES,Agricultural & Applied Econ,23
2000,LAS,Comparative Literature,23
2000,LAS,German,23
2000,ACES,Human & Community Development,23
2000,Media,Journalism,23
2000,ACES,Forestry,24
2000,VetMed,VMS-Veterinary Clinical Medcne,25
2000,LAS,Plant Biology,26
2000,LAS,Asian Studies,27
2000,LAS,Atmospheric Sciences,27
2000,LAS,Biology,27
2000,ACES,CFTM-MKT&PRICE,27
2000,ACES,Crop Sciences,27
2000,Business,Accountancy,28
2000,Fine and Applied Arts,Art Education,28
2000,Fine and Applied Arts,Art History,28
2000,Media,Advertising,29
2000,LAS,Entomology,29
2000,Education,Special Education,29
2000,Engineering,GEN ENGR,30
2000,Engineering,Mechanical Engineering,30
2000,ACES,Agr & Environmental Cmc & Educ,31
2000,Fine and Applied Arts,UNCLASS,31
2000,Business,Theatre,32
2000,Law,Law,32
2000,iSchool,Library & Information Science,32
2000,LAS,Geography,33
2000,LAS,Geology,33
2000,Applied Health Sciences,"Recreation, Sport, and Tourism ",33
2000,Business,Business Administration,34
2000,LAS,French,34
2000,LAS,Political Science,34
2000,Media,Communication,35
2000,Fine and Applied Arts,Crafts,35
2000,Fine and Applied Arts,Landscape Architecture,35
2000,Fine and Applied Arts,Music Education,35
2000,ACES,Nutritional Sciences,35
2000,ACES,Crop Sciences,36
2000,Fine and Applied Arts,Architecture,37
2000,Fine and Applied Arts,Art and Design,37
2000,Business,Leisure Studies,37
2000,Applied Health Sciences,Leisure Studies,37
2000,ACES,NRES-BIOL SCI,37
2000,Fine and Applied Arts,Art History,38
2000,Business,INT'L MSBA,39
2000,Business,Computer Science,40
2000,ACES,Food Science & Human Nutrition,40
2000,LAS,Molecular & Integrative Physi,40
2000,LAS,Neuroscience,40
2000,ACES,Agr & Consumer Economics,41
2000,Engineering,Nuclear Engineering,41
2000,ACES,"IRCE-POL,TRD,DV",42
2000,Fine and Applied Arts,PERFORM ST,42
2000,LAS,Philosophy,42
2000,Engineering,Agricultural Engineering,43
2000,Fine and Applied Arts,MUS-VOICE,43
2000,ACES,NRES-SOC SCI,43
2000,Social Work,Social Work,44
2000,Business,CBA NON-DEGREE,45
2000,ACES,Food Science & Human Nutrition,45
2000,ACES,Food Science & Human Nutrition,45
2000,Media,Media Studies,45
2000,VetMed,VMS - Veterinary Pathobiology,45
2000,LAS,CELL & STR BIOL,46
2000,Business,Theatre,46
2000,ACES,Food Science & Human Nutrition,46
2000,Engineering,Nuclear Engineering,46
2000,LAS,Sociology,47
2000,Business,Business Administration,48
2000,Applied Health Sciences,Kinesiology,48
2000,Fine and Applied Arts,Urban Planning,48
2000,ACES,Agr Engineering & Agr Science,49
2000,ACES,Speech & Hearing Science,49
2000,ACES,Spanish,49
2000,Fine and Applied Arts,Theatre,49
2000,Business,Business Administration,50
2000,Education,Early Childhood Education,50
2000,LAS,Speech Communication,51
2000,ACES,Crop Sciences,52
2000,LAS,Microbiology,52
2000,LAS,Biophysics & Computnl Biology,53
2000,Business,Technical Systems Management,56
2000,iSchool,Library & Information Science,57
2000,ACES,Animal Sciences,58
2000,Engineering,ENGR NONDEGREE,58
2000,Engineering,Theoretical & Applied Mechans,58
2000,Business,Business Administration,59
2000,ACES,Agr & Environmental Cmc & Educ,60
2000,ACES,HDFS-FS,61
2000,Engineering,Aero & Astro Engineering,62
2000,Fine and Applied Arts,Dance,62
2000,ACES,Agr & Consumer Economics,63
2000,ACES,Agr & Consumer Economics,64
2000,LAS,Anthropology,64
2000,Engineering,ENGR PHYS,64
2000,Business,Executive MBA Program,64
2000,ACES,Agr & Consumer Economics,65
2000,Business,Finance,65
2000,Media,Broadcast Journalism,67
2000,Business,Economics,70
2000,LAS,Linguistics,70
2000,ACES,Physics,71
2000,Fine and Applied Arts,Art and Design,73
2000,Applied Life Sciences,Community Health,73
2000,Business,Accountancy,75
2000,Aviation,Aviation Human Factors,75
2000,Fine and Applied Arts,Art Education,76
2000,ACES,IRCE-CONS EC&F,76
2000,Engineering,Agricultural Engineering,77
2000,Engineering,ENV ENGR,79
2000,Fine and Applied Arts,Industrial Design,79
2000,ACES,Food Science & Human Nutrition,80
2000,ACES,Teaching of English Sec Lang,81
2000,ACES,Agr & Consumer Economics,82
2000,LAS,Chemical Engineering,83
2000,LAS,Biochemistry,84
2000,Business,Economics,87
2000,Education,Educ Voc Tech,87
2000,Fine and Applied Arts,MUSIC(AMS),91
2000,ACES,NRES-BIOL SCI,91
2000,Business,Business Administration,92
2000,Education,Special Education,92
2000,Business,Economics,93
2000,Education,ED SEC&CON,95
2000,Education,EDUC ELEMENTARY,95
2000,Education,ED POL ST,96
2000,LAS,History,98
2000,ACES,Animal Sciences,99
2000,Education,Educational Psychology,99
2000,Engineering,Industrial Engineering,99
2000,Fine and Applied Arts,Urban Planning,99
2000,Fine and Applied Arts,Graphic Design,100
2000,Applied Health Sciences,Leisure Studies,100
2000,ACES,Food Science & Human Nutrition,101
2000,Applied Health Sciences,HLTH EDUC,101
2000,ACES,HORT -- P&M,102
2000,Fine and Applied Arts,MUSIC-INST,103
2000,LAS,Chemistry,104
2000,ACES,"Recreation, Sport, and Tourism ",104
2000,Education,Ed Organization and Leadership,107
2000,Fine and Applied Arts,Architecture,108
2000,ACES,Natural Resrcs & Environ Sci,108
2000,ACES,CFTM-CNSMR&TXTL,110
2000,Fine and Applied Arts,Landscape Architecture,111
2000,Media,News-Editorial,111
2000,LAS,English,114
2000,Engineering,Materials Science & Engr,115
2000,ACES,Animal Sciences,120
2000,Fine and Applied Arts,Art and Design,120
2000,Aviation,Professional Pilot,121
2000,Applied Health Sciences,HLTH PL AD,129
2000,Labor and Industrial Relations,HR & IND RELS,146
2000,ACES,HDFS-CH&AD DEV,147
2000,LAS,BIOCH,156
2000,ACES,Speech & Hearing Science,156
2000,Fine and Applied Arts,Music,159
2000,Engineering,MATSCI&ENG,165
2000,LAS,UNCLASS,165
2000,LAS,Psychology,168
2000,LAS,Mathematics,173
2000,LAS,UNCM FR&SO,190
2000,iSchool,Library & Information Science,196
2000,Social Work,Social Work,205
2000,LAS,TRANSITION,205
2000,Engineering,Mechanical Engineering,221
2000,ACES,Physics,231
2000,Fine and Applied Arts,Music Education,237
2000,LAS,PRE-MED,241
2000,ACES,Animal Sciences,253
2000,Engineering,Civil Engineering,260
2000,Media,Advertising,265
2000,LAS,Chemistry,266
2000,Education,Elementary Education,283
2000,Engineering,Aero & Astro Engineering,302
2000,Education,EDUC GEN,306
2000,Business,Business Administration,331
2000,Business,Computer Science,360
2000,Business,Business Administration,368
2000,Applied Health Sciences,Kinesiology,381
2000,LAS,Chemical Engineering,388
2000,VetMed,Veterinary Medicine,390
2000,Business,Business Administration,391
2000,Engineering,Electrical Engineering,429
2000,Engineering,GEN ENGR,440
2000,Engineering,Civil Engineering,511
2000,Fine and Applied Arts,Architectural Studies,512
2000,Business,UNASSIGNED,535
2000,LAS,PRE-JOURN,587
2000,Law,Law,607
2000,Engineering,Mechanical Engineering,634
2000,Business,Accountancy,719
2000,Engineering,Computer Science,770
2000,Engineering,Electrical Engineering,772
2000,Engineering,Computer Engineering,785
2000,Business,Finance,876
2000,LAS,GEN CURR,2459
2001,Engineering,Computer Science,1
2001,Fine and Applied Arts,Crafts,1
2001,ACES,Crop Sciences,1
2001,ACES,Teaching of Latin,1
2001,ACES,Teaching of Mathematics,1
2001,Business,Technical Systems Management,1
2001,Engineering,ENGR PHYS,1
2001,Engineering,ENGR PHYS,1
2001,ACES,Forestry,1
2001,ACES,Forestry,1
2001,ACES,H DVL-FAM,1
2001,ACES,Horticulture,1
2001,Labor and Industrial Relations,LAB&IN REL,1
2001,ACES,ORN HORT,1
2001,ACES,PLANT PATH,1
2001,LAS,STATS-ECON,1
2001,LAS,TCH ENGL,1
2001,Education,UG NON-DEG,1
2001,Engineering,Aero & Astro Engineering,2
2001,Engineering,Agricultural Engineering,2
2001,Fine and Applied Arts,Architecture,2
2001,Engineering,Civil Engineering,2
2001,Business,Business Administration,2
2001,ACES,Statistics,2
2001,ACES,Teaching of Biological Science,2
2001,Business,Theatre,2
2001,Engineering,ENGR MECH,2
2001,Engineering,GEN ENGR,2
2001,Engineering,MATSCI&ENG,2
2001,Engineering,MATSCI&ENG,2
2001,LAS,Portuguese,2
2001,ACES,Agronomy,3
2001,Fine and Applied Arts,Art and Design,3
2001,Engineering,Civil Engineering,3
2001,Engineering,Computer Engineering,3
2001,Business,Business Administration,3
2001,ACES,Crop Sciences,3
2001,ACES,Teaching of Earth Science,3
2001,ACES,Forestry,3
2001,ACES,HU DEV&FAM,3
2001,Engineering,Industrial Engineering,3
2001,iSchool,Library & Information Science,3
2001,Fine and Applied Arts,MUSIC-OPEN,3
2001,Business,Accountancy,4
2001,ACES,Animal Sciences,4
2001,Fine and Applied Arts,Art and Design,4
2001,LAS,Chemical Physics,4
2001,Engineering,GEN ENGR,4
2001,ACES,Horticulture,4
2001,LAS,Italian,4
2001,Applied Health Sciences,PARK & NR MGMT,4
2001,Social Work,Social Work,4
2001,Fine and Applied Arts,Architecture,5
2001,LAS,Classics,5
2001,LAS,Classical Philology,5
2001,ACES,Teaching of Chemistry,5
2001,Engineering,Electrical Engineering,5
2001,Business,Technical Systems Management,5
2001,Business,Executive MBA Program,5
2001,Aviation,Nondegree,5
2001,Education,Secondary & Continuing Educ,5
2001,ACES,Agricultural & Applied Econ,6
2001,ACES,Animal Sciences,6
2001,Fine and Applied Arts,Art and Design,6
2001,Fine and Applied Arts,Art and Design,6
2001,Education,Early Childhood Education,6
2001,ACES,IRCE-E&NR MGMT,6
2001,Applied Health Sciences,MSPH IN C HLTH,6
2001,LAS,African American Studies,7
2001,Fine and Applied Arts,Art and Design,7
2001,Engineering,Computer Engineering,7
2001,Engineering,Computer Science,7
2001,ACES,Crop Sciences,7
2001,ACES,Food Science & Human Nutrition,7
2001,ACES,IRCE-INDCURRIC,7
2001,LAS,LATIN AMER ST,7
2001,LAS,REES,7
2001,Education,Secondary & Continuing Educ,7
2001,LAS,Slavic Languages & Literature,7
2001,Social Work,Social Work,7
2001,ACES,Agr & Environmental Cmc & Educ,8
2001,LAS,Applied Mathematics,8
2001,Business,Theatre,8
2001,Engineering,Mechanical Engineering,8
2001,Fine and Applied Arts,Music History,9
2001,Applied Health Sciences,Rehabilitation,9
2001,Engineering,Aero & Astro Engineering,10
2001,ACES,Animal Sciences,10
2001,Fine and Applied Arts,Art and Design,10
2001,Fine and Applied Arts,Art and Design,10
2001,ACES,Teaching of French,10
2001,Business,Theatre,10
2001,ACES,HORT--HORT SCI,10
2001,LAS,Biology,11
2001,Engineering,ENV SCI,11
2001,Fine and Applied Arts,MUSIC-COMP,11
2001,ACES,NRES-ENV S W,11
2001,Fine and Applied Arts,Art and Design,12
2001,Engineering,Electrical Engineering,12
2001,Education,Secondary & Continuing Educ,12
2001,ACES,Agr & Environmental Cmc & Educ,13
2001,ACES,Agr & Environmental Cmc & Educ,13
2001,ACES,CFTM-MKT&PRICE,13
2001,Fine and Applied Arts,Dance,13
2001,ACES,Speech & Hearing Science,13
2001,LAS,Geology,13
2001,Applied Health Sciences,Kinesiology,13
2001,Education,Secondary & Continuing Educ,13
2001,LAS,Actuarial Science,14
2001,Business,Technical Systems Management,14
2001,ACES,"CMDTY,FD,TXTL M",15
2001,Business,Finance,15
2001,Education,Elementary Education,16
2001,VetMed,VMS - Veterinary Biosciences,16
2001,ACES,Nondegree,17
2001,Business,Accountancy,18
2001,LAS,Asian Studies,18
2001,LAS,E Asian Languages & Cultures,18
2001,ACES,Statistics,19
2001,LAS,Biology,20
2001,ACES,Forestry,20
2001,Social Work,Social Work,20
2001,ACES,Animal Sciences,21
2001,Applied Life Sciences,Community Health,21
2001,ACES,Crop Sciences,21
2001,LAS,German,21
2001,Engineering,Mechanical Engineering,21
2001,Media,Advertising,22
2001,LAS,Astronomy,22
2001,Engineering,Industrial Engineering,22
2001,Fine and Applied Arts,Regional Planning,23
2001,Business,Computer Science,25
2001,LAS,Biology,25
2001,ACES,Human & Community Development,25
2001,LAS,Biology,26
2001,Business,Teaching of Spanish,26
2001,ACES,NRES-F & W CONS,26
2001,LAS,Comparative Literature,27
2001,Fine and Applied Arts,Art Education,27
2001,Engineering,ENGR MECH,27
2001,ACES,NRES-SOC SCI,27
2001,LAS,Plant Biology,27
2001,Business,Accountancy,28
2001,Fine and Applied Arts,Art History,28
2001,Fine and Applied Arts,Art History,28
2001,Business,Theatre,28
2001,Media,Journalism,28
2001,Fine and Applied Arts,Art and Design,29
2001,ACES,Crop Sciences,29
2001,Fine and Applied Arts,Music Education,29
2001,LAS,Atmospheric Sciences,30
2001,Fine and Applied Arts,Crafts,31
2001,ACES,Crop Sciences,31
2001,ACES,Food Science & Human Nutrition,31
2001,LAS,French,31
2001,Engineering,GEN ENGR,31
2001,LAS,Geography,33
2001,LAS,Geology,33
2001,Applied Health Sciences,"Recreation, Sport, and Tourism ",33
2001,Education,Special Education,33
2001,VetMed,VMS-Veterinary Clinical Medcne,33
2001,ACES,Agr & Environmental Cmc & Educ,34
2001,ACES,Nutritional Sciences,34
2001,Law,Law,35
2001,Fine and Applied Arts,UNCLASS,35
2001,Media,Communication,36
2001,ACES,"IRCE-POL,TRD,DV",36
2001,Fine and Applied Arts,PERFORM ST,36
2001,LAS,Political Science,36
2001,Engineering,Agricultural Engineering,37
2001,Business,Business Administration,37
2001,LAS,Entomology,37
2001,Business,INT'L MSBA,37
2001,LAS,Philosophy,37
2001,Fine and Applied Arts,Landscape Architecture,38
2001,iSchool,Library & Information Science,38
2001,ACES,Agr & Consumer Economics,40
2001,ACES,Food Science & Human Nutrition,40
2001,LAS,Molecular & Integrative Physi,40
2001,Fine and Applied Arts,Architecture,41
2001,Business,Leisure Studies,41
2001,Engineering,Nuclear Engineering,41
2001,Engineering,Nuclear Engineering,41
2001,LAS,Neuroscience,42
2001,Business,Business Administration,43
2001,Fine and Applied Arts,MUS-VOICE,43
2001,Social Work,Social Work,43
2001,Fine and Applied Arts,Theatre,43
2001,LAS,Speech Communication,44
2001,ACES,NRES-BIOL SCI,45
2001,VetMed,VMS - Veterinary Pathobiology,45
2001,LAS,Sociology,48
2001,Business,Business Administration,49
2001,Business,Theatre,49
2001,LAS,Microbiology,49
2001,Engineering,Theoretical & Applied Mechans,50
2001,Fine and Applied Arts,Urban Planning,50
2001,ACES,Agr Engineering & Agr Science,51
2001,LAS,CELL & STR BIOL,51
2001,Media,Media Studies,51
2001,Business,Business Administration,52
2001,ACES,Speech & Hearing Science,52
2001,ACES,NRES-SOC SCI,52
2001,Education,Early Childhood Education,53
2001,ACES,Spanish,53
2001,Business,CBA NON-DEGREE,54
2001,Fine and Applied Arts,Art and Design,55
2001,ACES,Food Science & Human Nutrition,55
2001,ACES,Food Science & Human Nutrition,55
2001,LAS,Biophysics & Computnl Biology,56
2001,ACES,Animal Sciences,57
2001,Applied Health Sciences,Kinesiology,57
2001,ACES,Agr & Consumer Economics,58
2001,Fine and Applied Arts,Dance,58
2001,Business,Executive MBA Program,59
2001,ACES,NRES-BIOL SCI,59
2001,ACES,Crop Sciences,61
2001,Applied Health Sciences,Leisure Studies,61
2001,ACES,Teaching of English Sec Lang,64
2001,ACES,Agr & Environmental Cmc & Educ,65
2001,LAS,Anthropology,65
2001,Business,Technical Systems Management,66
2001,iSchool,Library & Information Science,66
2001,Engineering,Aero & Astro Engineering,69
2001,Business,Economics,69
2001,Engineering,ENGR NONDEGREE,70
2001,Engineering,Agricultural Engineering,71
2001,Applied Life Sciences,Community Health,72
2001,ACES,Agr & Consumer Economics,73
2001,Fine and Applied Arts,Art Education,73
2001,ACES,Physics,73
2001,LAS,Linguistics,74
2001,ACES,Agr & Consumer Economics,75
2001,ACES,HDFS-FS,75
2001,Media,Broadcast Journalism,76
2001,Aviation,Professional Pilot,77
2001,Business,Accountancy,78
2001,Engineering,ENV ENGR,79
2001,ACES,Agr & Consumer Economics,80
2001,ACES,Food Science & Human Nutrition,82
2001,Fine and Applied Arts,Industrial Design,83
2001,Business,Economics,84
2001,LAS,Chemical Engineering,85
2001,LAS,Biochemistry,87
2001,Education,ED POL ST,87
2001,Education,EDUC ELEMENTARY,87
2001,Applied Health Sciences,HLTH EDUC,87
2001,ACES,Animal Sciences,89
2001,Engineering,Industrial Engineering,90
2001,ACES,IRCE-CONS EC&F,90
2001,Fine and Applied Arts,MUSIC-INST,90
2001,Business,Accountancy,92
2001,Engineering,ENGR PHYS,92
2001,ACES,Food Science & Human Nutrition,92
2001,Fine and Applied Arts,Graphic Design,92
2001,ACES,HORT -- P&M,92
2001,Business,Business Administration,94
2001,Education,Special Education,97
2001,LAS,History,98
2001,Fine and Applied Arts,Urban Planning,98
2001,Business,Economics,99
2001,Education,ED SEC&CON,100
2001,Education,Educational Psychology,100
2001,ACES,Animal Sciences,104
2001,Business,Finance,104
2001,ACES,"Recreation, Sport, and Tourism ",106
2001,Fine and Applied Arts,Landscape Architecture,111
2001,Applied Health Sciences,Leisure Studies,112
2001,Education,Ed Organization and Leadership,115
2001,Fine and Applied Arts,MUSIC(AMS),115
2001,ACES,CFTM-CNSMR&TXTL,116
2001,Education,Educ Voc Tech,116
2001,Business,Accountancy,117
2001,Fine and Applied Arts,Architecture,117
2001,LAS,Chemistry,120
2001,Media,News-Editorial,120
2001,LAS,English,129
2001,Fine and Applied Arts,Art and Design,132
2001,ACES,Natural Resrcs & Environ Sci,133
2001,Engineering,Materials Science & Engr,135
